"value"
0.804131677403001
0.606515279466484
-0.652410968687047
-1.71067931822531
0.103404665075255
-1.20673111510716
-1.52914726102178
-1.03610929527297
0.120998848062138
0.82582176457567
-0.085866676993252
-1.29611643469883
-0.34004725621982
0.278915200511664
-0.529965464453154
-0.502401680027696
-1.81436919677898
-1.45834667274252
-1.70772668154915
-1.79678249857098
-1.48058130182378
-1.07338501548862
0.124947426828868
0.293127398396536
-0.23404567363885
0.215856251715683
0.277257417240333
1.27529118779437
1.52405113352026
-0.557640289380473
-0.734168429760122
-0.504905944445289
-0.931665579445255
-0.871096497452103
-1.95803109098918
-2.5590463951117
-2.59434571279716
-1.3883463127714
-0.0264302721210207
0.622226256631513
1.78980957901662
0.018608646137298
-0.300744897610181
-0.489512098008882
-0.207318302347308
-1.8177299059764
-1.35769820472623
-1.31041988609276
-1.64823442183945
-1.03621311398664
-2.34498578310422
-2.68186383621127
-1.14483253045868
-0.222362817147716
0.161393391449124
-2.26547303330651
-3.20952460209527
-3.84598352509209
-4.14141412562649
-4.30597044530141
-6.3051499555877
-5.90200211269463
-3.38687033020337
-4.07047628074936
-2.26396669448598
-3.65146427697258
-4.12251445039512
-2.76501460224227
-2.95067189639188
-2.45939841485987
-2.61804474212947
-4.28032182202672
-4.50696638288922
-4.69127367713472
-5.00095828059885
-5.03507286235583
-5.83289393300165
-4.91375646743543
-4.73371140195898
-4.5409524108019
-5.15088999744196
-7.10272349315975
-7.24475133623902
-9.27954653028936
-8.41038170816329
-7.88992096015857
-8.07477678901942
-5.81607965582969
-5.08220949240444
-5.64650228598654
-2.6220807695064
-1.18225036474256
-0.358536565022398
-0.582017961130969
-0.0254364372133972
-0.381109245008576
-0.113162780667453
-0.500247717117266
0.0941397101325269
-0.59578944505469
-2.74369624810989
-3.58923509462713
-6.22092619916831
-3.79605717826155
-4.15570212494349
-4.54327518051815
-4.08502935543555
-4.41329904105328
-4.15364885007707
-3.56141596670701
-3.53408750374677
-3.43904071966989
-2.66435547583511
-3.30475177087362
-3.14548999846802
-3.14934872643112
-3.43255218047203
-2.83679453143777
-3.38834547690376
-2.89196702022513
-3.03713670109834
-3.61520375284627
-4.29706076548383
-3.40051007443853
-2.8139627148227
-3.28486262656615
-2.15709326204012
-1.64809669704823
-1.99015424722999
-0.981567856911936
-2.20060935469839
-0.601020576583566
-1.06006263144005
-2.13454610493775
-2.72618859683358
-1.40198701602394
-1.19021340398495
-1.05180102397688
-0.0376207323161314
0.677590882484153
2.89299961318368
3.5927734502905
2.86812180906368
0.94561685219192
1.46721283909922
1.28327032032259
0.84001839336035
1.55054275076505
2.62715068862052
2.05457053043957
0.476587304009937
1.11605841830252
0.555754154427464
-0.316688274858949
-0.516129380646707
-0.886761383065187
-1.23711701592018
-1.4766942871207
-1.71339167257616
-1.86404782105309
-2.19481806070616
-3.36733932651084
-2.29762042614422
-2.73804254326404
-3.58221053874815
-3.06854213788971
-2.94626186297025
-2.81952805527875
-3.0134081530941
-0.679563782161331
0.965208542887609
0.024995165479294
-0.274426519994576
0.74799365013006
2.14555105575228
1.53842785441759
3.83398749624881
4.75744385605721
4.65403391674255
4.97607588781498
4.56757191728473
4.63348753319754
5.35630396423566
5.80705483672905
5.09313815215524
5.60075085715992
6.95597870205517
8.24176053834139
8.26884630303384
8.87970176436903
7.3493305127496
9.12677750336701
5.58362506058011
4.27464379469172
3.78646004882538
3.64275659797113
3.07421619794745
3.51693868352114
2.87661657092146
2.73032249000763
2.49237887215718
2.44780624856802
2.68265615432292
1.8853518335585
2.36721114088589
2.20915047145214
0.510518388408627
0.0657891863239696
-0.903216145398305
-1.64152224392015
-2.25084792602744
-2.31363246286279
-2.34376897169796
-2.22757693584349
-1.74231880494503
-0.843591801614179
-0.965588042545228
-1.63827194204974
-1.52107397672854
-1.6859494282687
-2.41270643685262
-3.06873573616081
-4.07030628610924
-3.29426659679223
-1.87657022931912
-3.23670693127503
-3.26588997842128
-2.54377384546186
-2.17802643931283
-3.3987163357994
-3.72062899045284
-3.07472986921427
-3.09483839888572
-3.09575955337101
-2.42615456280215
-3.53123747031684
-1.80963382341527
0.156659880768527
-0.619836822556603
-1.48333158975999
-1.68995954823318
-1.93855382911274
-1.99890728004067
-1.24358323621707
0.193108110970815
1.48073620444273
1.86908941716667
1.6105365844742
0.663845841431757
2.17417905158016
2.94356519892326
2.74775771917573
3.39622031792368
5.58962901158475
4.65207125117233
4.05846271473594
2.69646591587993
0.437276840122316
-0.0379550206189971
0.871442429029341
0.652587571133958
0.896868721840032
1.88359934139901
3.13238901695072
5.55023857386684
4.30236434524962
4.88524082364872
3.50377859192418
2.82888008235074
3.08046699663067
3.14592010259289
2.4624259906414
2.96773844815884
1.33151889361049
1.9970721814161
2.11005562208226
3.26422820345653
2.76639551530761
2.42083196560846
1.36166239282096
-1.03542000549832
-0.573817265538902
-1.4644592205428
-0.713562338886032
-2.09601834496319
-2.68206630821304
-3.01715348762628
-3.98173813385518
-3.6704582686634
-3.48640799557491
-4.06286211682797
-4.27546106197341
-4.36702350290429
-3.79533614025983
-3.73836248031075
-2.48762816794291
-3.89863561114607
-4.34505752333513
-4.92804924858652
-7.69911612416074
-7.76516859715937
-7.01708233030005
-5.9408977800982
-5.56227226275338
-6.56050953540344
-6.45970625365511
-7.77019403590417
-5.86511663251234
-5.68856235630302
-5.00649676596068
-4.1328719611609
-2.8613169578751
-0.542716439695862
2.69730407732137
2.21546481293905
3.49786996356175
2.76140395743618
3.5770871535194
2.87373313073702
2.7027142448077
1.5874500775344
0.9856061940357
1.37838389282432
2.8642984720067
4.08408812542762
6.1906064564244
5.77936408048182
6.97008870987672
6.18817647750329
4.51229215949201
5.66336560341945
5.18299129189114
5.73818439229853
4.59778501378511
4.89769742271092
4.74288630748385
4.01747250981777
5.16850235439649
4.65596116079241
2.66959582700253
2.76826599247475
0.0965254343566167
0.266698768654438
0.575130541809368
0.209195585286069
0.504005079538029
1.08342685297566
1.44157725480158
1.04703202927801
1.43014627132987
0.940279439817113
3.21017053023882
3.35136441344164
2.47864309093395
1.98524608474358
3.36666846932151
2.04713815493007
4.79353625510873
1.76039472597493
1.72497068914209
2.30333223578966
0.63343518898484
0.562055358071554
-0.283851649492828
0.399752707363697
0.164957730090655
-1.09642528762481
-1.17736348024384
-1.48799426724803
-2.10784138445173
-2.43089476999258
-3.24616008902705
-3.63465012630985
-3.85293239492615
-4.04634501939532
-4.92568866522954
-4.70924956839878
-5.92740261310344
-4.21758076197987
-4.09249948679764
-4.10158520886068
-4.13771877153099
-5.53206007185011
-6.47364248114426
-5.34463752966187
-5.40316234947694
-2.45581111025114
-1.92254573141703
-1.73143185208658
-0.150058642964023
-0.723895933722557
-1.58319759288554
-1.80851991723357
-1.52835706558733
0.365288608431919
1.16975352227722
2.13662462546071
2.14849767623068
1.68649192564551
0.760092572536419
1.29650268979864
0.3867088099579
1.21744213944046
2.49722716095953
3.60636984813138
2.89700785157427
1.60571939843454
0.961686004657296
1.27981863873008
1.06786800083765
0.992094593344465
0.448308016153753
0.349330709342585
0.74701467073657
2.56224432625127
1.63172994587331
2.44209116284045
3.84532993164227
3.48287730615812
0.964210500742509
1.52522399031964
2.43858546987292
1.72945276091058
1.16511293575277
2.31083833391683
3.56544810420813
3.02297164549444
3.11243102397307
3.20374164189455
2.64847990182869
1.27567373953978
0.398593001174704
1.23683140790573
1.26624624641611
2.50660883063858
5.27076889663971
6.15974129187034
5.70384985314578
6.46881384077178
5.91120202361433
7.06235778836892
6.54432271499211
6.21756230409655
6.41554788950512
5.19878154129346
4.45380202831624
3.96599887028232
5.11833853042705
5.08442314789416
5.28050280400002
6.27065347139771
4.35721899694008
3.90219800065379
3.40586372057941
4.00588069875188
3.61877661339905
1.23660753928183
0.8193849591315
0.81155488424215
2.91037931480925
3.00574239009199
3.41767748783671
3.80872701082923
1.475629521199
-0.887240602427415
0.489770656279662
0.13644678512523
0.44623307872003
-0.0950227068917605
-0.405760185362819
-0.283119949967131
-0.288662634899422
1.78180880517805
1.3954932073599
1.36555794657641
2.83813395738694
2.7655983622485
3.27136049872168
2.35479407098231
1.46362198616641
2.49822910913278
2.45287586684146
0.518562894280376
-0.584444373770876
1.9014071016756
3.72657229012615
3.39279711106149
2.87136056196578
2.16870048987963
1.458480271012
-0.543178959111579
-1.1232164809011
-0.736010028918149
-0.197865555780567
-1.1279856757692
-0.451317112963107
-0.848745823273607
-1.28096596440049
-2.48708598111782
-2.21495147311612
-3.24367932841695
-1.93796955135016
-2.06698205592577
-0.515249143778036
-1.19986478846299
-0.642388386595276
0.437694968001181
2.11073264622701
3.44626791974895
1.56829506898592
1.06601609136847
0.531172384555129
0.878335614109793
4.11629598486202
5.66591493477083
5.75638970263323
5.2133802877975
4.36993231850848
5.69314540527043
7.32181859615764
7.91174630458898
6.23771619555657
6.38440967604052
5.72979863757321
3.04897679995767
3.13818759373701
3.67794728691475
3.09810003039953
3.43025481745708
2.22010886871709
2.22941749319792
1.15445096858881
0.0500282101744957
0.593654263775994
-2.46527148009884
-3.37649788745215
-3.92759078994744
-4.51033273143245
-3.42247235906348
-3.52541244529931
-5.21711211089793
-5.22655617406369
-5.84847086435326
-6.3585086751735
-6.75391947737555
-7.33510144024146
-7.42134975071224
-8.52672992793829
-9.20905255496341
-9.54021358919567
-11.3637700401822
-7.90591439451028
-10.1373283815603
-10.622022724049
-10.8677124084494
-10.8336568876196
-11.7214657014118
-11.2311288822337
-10.8651147270675
-10.4606258440334
-9.38227530136428
-7.27896540442789
-7.44390261860524
-7.50652316876082
-8.69599989598404
-7.87249982341096
-8.54918569166825
-6.56941001681923
-6.26701512444648
-5.69631520280544
-6.59289535501659
-6.05588107037336
-6.96845044020719
-4.95502965120501
-4.0835266021771
-1.73787920688711
-1.61113732063016
-2.10399024714313
-1.39985290454898
-2.22977993030038
-2.93266457440532
-1.96515891533303
-1.22124298881663
-2.1722982037324
-3.30425414858238
-4.42085287962406
-3.34661867330489
-4.16120465570671
-3.67598265005378
-1.61620296195501
-1.25884921353205
-0.919362137860812
-0.994330790492593
0.21601752736246
0.87707676686377
-0.209365870311568
0.554847695746198
-1.60412690668686
-0.287249822250985
-0.628427021078902
-2.22212243890145
-3.728837856751
-3.71249828404404
-3.18539622554555
-4.86784614526956
-5.60817702705191
-3.96467820067083
-3.90978190500627
-3.91984298417877
-3.6006654632245
-3.87288048738746
-5.62574484641013
-3.32159177476633
-2.12443637550506
-1.40709507640686
-2.54965996259491
-4.66552655951448
-5.96881636874102
-6.6804082474571
-6.9798993186902
-5.60568155811736
-6.00347211964954
-5.54868498384331
-4.82568379832373
-3.92803814704423
-5.35533525000433
-2.8570610396633
-1.94794018873823
-3.66930823970052
-3.24582261352815
-3.34622501151752
-1.26715475056557
-1.39533486297936
-1.29419026541201
-0.00143455894054632
0.30667569303695
0.0368824966508709
0.950475908835689
0.479853262750783
1.78305590713792
1.10582035842719
0.284890050392447
0.395321412205331
-1.64405403358385
-2.15044358588193
-2.57443774934098
-3.18857744726944
-3.48636403482818
-2.73193048518247
-2.32649391542072
-0.95028625535541
-0.0518352176024394
-1.34629939934124
-2.39324786392593
-2.40502067545058
-2.39967537901544
-1.44822820229326
-0.0929576536145282
0.879003222825519
1.67547056737696
2.94440497261194
2.0038393952358
2.43198411881516
3.41393044423738
5.95806716677567
5.58786753290657
6.82952192961005
7.58648560427262
7.14515389278772
8.12771972899837
7.89540708625094
8.08580832737719
7.67652898929662
9.29929067717115
9.80243298700408
9.83328228768098
10.3718637183408
11.0383654846348
9.49231494480695
10.6039791266065
9.71626565578143
10.5818615122416
10.0124195402472
11.0246112742162
11.5085408063612
12.7529844410946
13.2451808867241
13.1239729658918
12.8571596564601
12.861121443004
12.6270411524648
13.5642519592589
13.0306802960535
11.628221919668
12.3513912441604
11.5689715785942
10.5902513595833
9.35675675585321
8.62389913654298
9.32419645656161
10.0775213316103
9.45794936320977
11.4611015739533
12.3394640911051
10.7562176992756
10.7951022380446
7.93583872218996
7.16228687942829
6.31198157096522
5.05942100983672
4.70265201639689
2.73170713838284
3.01566425743166
2.94824201566074
4.14127259554276
3.51052182946905
3.47666637070061
4.04245614350389
1.41344042579827
1.52829304538842
1.90870095615834
1.25068074309495
-0.265832362506604
0.851865812146866
0.741934567846498
2.18757021538514
2.22865184896411
1.62767875415087
1.91553626567875
3.26986614115614
3.59328027906011
1.90915391212526
2.23762029903888
1.34649790214872
0.112527169754766
-0.535693240158015
-1.05451084709456
-1.06437825138067
-2.02780213769832
-1.04803301100032
-3.35037036007167
-3.3662583839579
-3.40219870334195
-3.33051090012381
-4.11408373612071
-4.75578345224693
-3.22891983039883
-3.09988793372232
-4.70461972966159
-1.84175337480377
-3.08704387220237
-3.18708348303464
-2.81232736322436
-2.65172436832744
-4.08425291477732
-2.93637480394184
-3.08251731656338
-2.78178361035613
-3.71003872279337
-3.31902426655699
-4.02241338148685
-5.93263390212879
-5.59523191202474
-7.3694368391207
-6.2342670132908
-6.41243023606277
-7.55832911229291
-7.33507333872892
-7.22566204551605
-6.18695665949225
-4.73607685103505
-4.07086438484056
-4.7433810038513
-2.85871457233372
-4.41642434612304
-3.56862006722417
-2.90414343734064
-1.62916707274805
-2.48402366217585
-0.965995069967035
-1.41246859637039
-1.81728645531795
-2.78709974543436
-2.13577440432869
-0.999485031256703
-1.02130386952516
-0.420974847929061
-1.4822184607847
-1.38430073755076
-1.07687079833319
-0.481273921096397
-2.4229801217544
-3.1433222278389
-1.86368464741883
-1.45990905677254
-1.00942796304067
-0.932115814219445
-0.0885091582425826
0.0303640640581667
0.328204314719601
0.951617100641733
1.54960394039308
1.18575571476429
2.50251950007268
2.56443930717607
2.4892160489575
0.772560101171057
0.630804365057434
1.29111381143199
1.4066616177344
-0.0185223705745319
-0.242810456348247
-0.915243269895179
-0.859576671383467
-0.757364035920331
-4.24409209496354
-3.71011383217165
-2.41893670892298
-5.17147791059709
-4.64830416792063
-3.56644119175118
-3.66655235272826
-2.91336319621711
-2.78647014408705
-1.63600179082355
-1.32076525338349
-1.53031713745981
-3.40389140301256
-2.34026428287583
-2.34214528165903
-2.12169317352848
-2.35809421119762
-3.49998935142888
-1.42575184972983
-2.31102993695742
-3.24981319500621
-3.7891895755536
-3.33222602940815
-4.76464385546369
-4.96473889604655
-4.56834066871301
-4.24122934748865
-5.71037515090605
-6.34596541345677
-8.05146957990548
-5.87478883999304
-7.50918817240095
-6.79759199045718
-7.02056161468349
-5.67678024139583
-5.34090984281036
-7.25608229451669
-6.40899158267936
-6.22089193863793
-5.44574788046781
-4.2869067141951
-3.68949657843105
-3.0270881040647
-2.79106436194226
-3.54627957998095
-2.066875978748
-3.47320543320554
-2.07418908716909
-0.196895447342775
1.33279684488538
2.06439025620207
1.48339170421632
1.34688852031053
1.7585810004676
1.93801263194349
2.93546057114509
3.25030972210318
4.74192601448406
5.15630982682564
5.6679278430356
6.75560774277376
6.62258238273468
6.89928719182479
5.77392116130199
7.83115562611355
8.02067419052712
6.73209270030752
6.81810979868591
7.68150260511156
8.0092728547314
8.12208239009833
7.57724284546756
7.46049632430567
6.52834583022131
6.19700924015336
6.60111352779341
7.36722227643699
8.77798437548838
8.30016095367283
8.479089333759
8.8583074852818
10.0443736491456
9.94697158028897
10.7775582629752
9.19597739914321
9.60759535930678
8.82112044677666
8.20499961672738
8.36409601196462
7.04714754512954
6.98716946200119
7.17466134605424
6.08789521706119
5.87872672043998
6.53150482959394
5.02063458692142
5.35453049122053
4.20126051426893
4.36739420253918
5.35704806303641
5.19600936410115
2.96319982310745
4.22823668716066
3.34221815385861
1.87620123527154
2.24626512926676
3.04242046844346
2.72833500160563
1.87814732121012
1.66273624615207
1.51040916818971
1.66624326752571
1.62909671029365
1.29392596957151
2.12948450942215
2.81800932854366
4.11293386788166
3.37563246153749
3.39353617340704
4.20352824899249
3.60841218610838
3.58215014225853
4.43240586964682
5.16112361963919
3.72978351276875
2.68492504051228
4.47146495753666
4.35219055974433
4.35324834982491
2.82617435008314
3.74397488434827
2.26661995550508
1.35805612993829
0.746550283126592
0.948874041078538
1.00855692597609
1.18092355948559
-1.24491203414277
-2.76004388360013
-2.83974943390525
-3.95378218365416
-4.64364580241499
-4.10794521861121
-3.63501714754036
-4.98022457719113
-6.74699869027459
-7.6804530424283
-8.58555309956736
-9.04474460978487
-8.53309550998206
-7.82615837634429
-7.56220640294534
-6.96440340268102
-6.14221166562941
-5.84035968166469
-4.69205021899303
-5.69225762938331
-7.14928502572533
-5.58905065505838
-6.44857408182947
-5.99752907744403
-7.10463354430096
-5.13446191523864
-2.78501822614223
-2.63508332700527
-0.067546216354126
-1.21586122502556
-0.0847237352017267
-0.291455534479765
-0.558686774068223
0.648904661667254
0.792919075932141
-0.118142613926301
-0.475736195778561
1.2917431722403
2.15905292650931
0.642929096899506
0.44860795551701
0.107794212468784
-0.37375389902699
-1.84090215021407
-1.23565410952884
-1.45589241771395
-2.66309600779704
-1.99972099193843
-2.65896921624677
-3.68654002512048
-1.47263534696042
-1.92972049860614
-1.33933250143257
-1.33936084157093
-1.75066742989573
-0.969669896502339
-0.431727209967031
-0.704061663786653
1.08747312115587
1.25566568207061
0.936895185039713
-0.20887039413337
-0.480847682414224
-0.0518656564613396
1.06647883852076
0.82615669814026
3.1095960401245
3.34816285714035
3.20805012563422
3.59097621784359
0.676234051136592
0.997298810322887
0.514730678105333
0.130361134199571
0.866247790078109
2.57270226668808
2.02976121122224
1.48676010916852
2.37595514003509
1.57607125575572
-0.211148150249375
-0.63643100993199
-2.24632977178128
-1.22546028078361
-1.12902572317874
-1.30817928821654
-0.462243227276855
0.0937728502185526
-0.145832964721966
-0.0300155297662337
-1.05883556463612
-1.6298296869715
-2.24124040936147
-2.87378112914295
-3.25233949616723
-3.28103371651194
-3.55805093044398
-5.22689021945484
-6.41299395156402
-6.66865496266443
-7.49204905054417
-6.58670942252778
-7.22603530411091
-6.08832914329404
-6.39460041628554
-7.81942432425237
-7.31680076890737
-7.88424684214108
-7.52530299304253
-8.24413330249945
-7.12044827709398
-7.77327652588001
-7.88785327977982
-7.6089711909159
-7.34760513687992
-7.4972611812392
-6.94874932007983
-7.93608862449179
-8.65599288714107
-8.54130808288688
-6.57193887008239
-6.90050952501514
-8.18257009980656
-7.87436579575769
-6.86007120836233
-6.25102591402839
-6.91490791172726
-7.35466657443888
-7.09770171953255
-6.43954055463754
-6.70427067999777
-5.01018233876477
-4.03251824154776
-4.73817906341157
-5.58005300662046
-4.30894707033814
-3.96454623666916
-3.18179011637026
-3.00360553856736
-4.60558144594414
-4.04239610673817
-2.3686676059582
-3.41692959538832
-2.04491877461217
-1.59079315836498
-2.47278528900892
-0.762409166915986
-1.75000299564958
-0.641323763461052
-1.48550064524914
-0.520784657651232
-2.51210578701715
-2.86980860087574
-3.80504115322368
-3.8020830118536
-3.9279415056956
-5.69188492972321
-6.33084244231683
-6.23563561638168
-5.37394969716126
-4.76537970581138
-6.82683886694463
-7.23318709562426
-8.15622539248602
-6.69030601253798
-5.80325634039038
-6.00806355613102
-7.42995993227716
-8.01168674505571
-9.32696244221421
-9.788087527026
-8.71813265530396
-9.61905088581087
-8.68742053641293
-9.43319498716889
-9.29176618248969
-8.64188731805858
-7.70237364647311
-6.68743167729238
-6.67232090347695
-5.11077664672191
-4.44602834298447
-5.18388874739917
-3.92544764570563
-3.02889221448821
-2.54615174713939
-2.70683134933351
-3.94002820951913
-4.54139505699574
-4.34122598261311
-4.42792841012425
-3.73286952204192
-5.46012720524792
-5.83238925795376
-6.93089621293208
-7.43426833223906
-6.67834120525183
-7.4914634502971
-7.62909138969047
-6.83696488489807
-6.3383488405029
-6.43564685099166
-6.53998239243171
-7.18680682005691
-7.64214504174241
-6.41685881633411
-6.60051105271151
-6.13151591872003
-4.29384969520014
-4.0323165594053
-3.04913036878566
-4.88302636765339
-6.67923918039335
-5.93104910302429
-5.31170834049205
-4.62474982174138
-4.79759215309168
-4.36436871125082
-4.99420446468413
-4.50313154619639
-3.80913695996038
-3.70507944326447
-2.26502863377897
-1.03286928097324
0.076694038526487
-0.288201303724347
0.263293424767953
0.977122281743536
2.0998644888151
2.13689430077426
1.90280589126654
0.706813805499636
-0.421171098440278
0.363857657310853
-0.664751248143682
-1.44902411807456
-0.846491966382431
-1.69514997796965
-1.38945998109245
1.05726150583103
0.910667130663427
3.1874373875215
1.33273962885615
1.89721640190727
3.20534686812794
5.34093573929003
4.70120136269215
4.89256027753742
4.50855609187465
3.75633494780563
3.92884092737026
3.15393040861496
4.14688739424138
4.11562489762638
3.00928912260936
2.90631102368633
1.63476032187468
1.40550839651639
1.52437347321113
2.47169305179802
4.09558380039313
2.71374906063967
2.09816450873387
1.25102193388804
-0.00969469425296064
-0.940987977048966
-0.986241270886352
0.803040511239045
2.07564543374917
2.72683564990096
1.94076881708619
2.38216781483197
1.54364036062679
2.44813081478092
3.23550220383361
2.93221237996306
2.01803439109254
2.82017841844038
2.53093365042824
2.95965307940258
3.21983631392653
2.79163895756586
3.33101276178044
2.361561234105
2.54668162253274
3.0284223008345
2.34126894795683
2.42058200618142
2.97859308280489
3.20679044630214
2.56404831477671
3.32168555997699
2.41768757164876
1.43732025732139
0.885423103117721
0.574233161597354
-0.251173237785747
0.887231925429502
0.787071090753087
0.138179493365188
0.0955093075934327
-0.993284407426541
0.344294848101515
0.0512200127085634
-1.41233933508942
-1.2178759427799
-1.4333206689241
-1.92023433525662
-1.72093859923358
-3.05056669859216
-5.22870785149614
-4.04127303688844
-3.17791845733238
-3.70275257344059
-4.1922489428445
-4.3230419171969
-5.44737154971426
-3.81925855102154
-2.37329628282709
-2.88297327212371
-4.10744335786268
-2.98419587599062
-3.14009425575076
-4.46700808537872
-3.46526835779662
-2.13746519935135
-0.320531254923214
-0.338163611700521
-0.399587166775664
-0.912519469451784
-2.79981023094359
-2.40082019341931
-2.62331634721618
-2.09400021090679
-0.473101736663835
0.00801590486524348
-0.637902920360478
-0.930807359959936
-3.39996351046513
-4.28859810729596
-5.48436015542376
-4.61818368283362
-4.59415939504533
-4.59365395145001
-2.49199147356983
-1.94732560679786
-1.71938102440133
-2.13801951027708
-2.1674184396066
-2.55808356514884
-4.52041061702887
-4.93459022325968
-5.5057353431855
-6.35272413555641
-5.75266638430039
-3.6337646724927
-2.74801621338022
-1.6840525803909
0.328697191081577
-0.266828752073815
-0.649203867262695
-0.0184308240364712
-0.0414612328584772
-1.78942674913764
-2.91762562403921
-1.58636790541727
-1.42099804743296
-1.87462636660031
-3.060503411621
-2.82882928847681
-3.8555812321897
-2.67161538869695
-3.10250724681237
-2.09436469414527
-1.17002896941825
-3.46456736044458
-2.71221492036481
-2.49153398708682
-3.86072000349796
-4.13061394163188
-4.16809685633824
-4.92562486253066
-6.8223282842383
-8.30729576502641
-9.26362900112833
-8.12315802700169
-7.95191138730801
-6.86378330218039
-5.84680938085291
-5.23547577039101
-6.71520945725759
-5.56130568643074
-4.93846042503428
-5.15230473479631
-5.4864521483837
-6.17002538008205
-6.5423356956459
-5.19644956137331
-5.23012964403498
-5.27022032416266
-4.61483113448415
-5.40784588764075
-4.93681018768902
-5.02260294800875
-5.16785006773854
-3.87540567602498
-2.67069629045034
-2.68482140449832
-2.86154783348089
-2.94828963067157
-3.67524925483633
-4.54536249494564
-1.83681359659159
-4.22462399055071
-5.87034695357583
-5.25897511525282
-4.33852631823238
-2.72970400410456
-2.76184841926119
-3.09339687828806
-1.33555464605926
-0.865297415311586
0.0676205871916285
1.28592681088567
0.567002024531866
0.921063668449428
0.31498979492473
0.880784183318524
1.01850298230982
2.28712830170133
3.10960008352186
3.62949705328444
4.79176255941452
4.19012405560351
4.51827287056013
4.57188724535068
2.95690462008201
2.52802613115537
1.42371247189813
0.577445964261494
0.00196896131243746
-0.900017704214855
0.622441302223991
0.431169882960704
1.50210818527643
0.112543941393098
0.0732750429060784
0.475924651403998
0.211374604275899
1.033997776852
-0.845312132720109
-0.839345288430232
-0.567140531561117
-1.29848693023303
-0.567006405514274
-0.87905627608426
-1.05383209584695
-1.81108873156033
-2.98542532742225
-3.49053572171469
-4.18783273393278
-4.05387735635543
-3.56041487172006
-3.48189397854443
-2.53186762889334
-0.485845500274121
-0.127101890481778
0.0553035168238387
0.600040874709553
2.37670734065823
2.93246465047188
4.22057342471381
4.41976384684733
3.93188871617392
4.18859518840057
4.42424057873645
6.00147713264281
6.05369343336127
7.28171675606058
8.46246233575561
7.99036915813252
8.69763323242131
8.131537389171
7.25842833332597
7.24533552523742
8.70086730443826
7.6414592021213
8.1127767688375
8.80904123374806
7.69395478671228
6.33734020266303
6.56912429713531
6.06423493733438
5.37931431554447
3.93330836692408
3.31947018111114
3.02257638355163
0.462550071466378
0.219166656023217
1.26961110759535
1.63821688768721
1.46131354862787
1.34082646836153
1.69122679500487
-0.331892645678658
0.751141596657476
-0.495486547586544
-2.17764577402547
-1.84192413161179
-0.814896612611084
-1.50355496236638
-1.83139827847671
-1.03395175467653
-0.434842339364686
-0.506054021843881
-0.107151268819523
-0.65689011447387
-1.59976069283098
-2.58016048442337
-2.22424684033797
-2.28944015864973
-2.45344589667486
-2.21747261129485
